,Unnamed: 0,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,START_DATE,END_DATE
204,1398375,,1996,2450099.5,17,1050.0,2,Equipment Use,2450099.5,17.0,1123.0,0.76,B,31.7384,-83.2316,1996-01-17,1996-01-17
205,1050806,WATKINS,2002,2452291.5,17,,5,Debris Burning,,,,0.5,B,36.1,-80.5667,2002-01-17,
206,1604953,,2012,2455943.5,17,1543.0,9,Miscellaneous,2455943.5,17.0,1730.0,4.0,B,34.141220000000004,-94.35757,2012-01-17,2012-01-17
207,411328,,2005,2453388.5,18,,13,Missing/Undefined,,,,15.0,C,29.52110997,-82.44027998,2005-01-18,
208,1763647,VALLEY VIEW ASSIST,2014,2456675.5,18,,5,Debris Burning,,,,0.5,B,33.4991784,-97.08827140000001,2014-01-18,
209,1398228,,1996,2450100.5,18,1510.0,7,Arson,2450100.5,18.0,1540.0,0.77,B,31.258000000000003,-81.7974,1996-01-18,1996-01-18
210,746133,,1992,2448639.5,18,,13,Missing/Undefined,2448639.5,18.0,1032.0,1.0,B,33.40833333,-80.475,1992-01-18,1992-01-18
211,885199,,1997,2450466.5,18,,9,Miscellaneous,,,,2.0,B,30.3069,-89.8972,1997-01-18,
212,1063647,MOUSE 3,1996,2450100.5,18,2230.0,7,Arson,2450100.5,18.0,,20.0,C,26.0598,-97.8079,1996-01-18,1996-01-18
213,423635,,2005,2453388.5,18,,5,Debris Burning,,,,0.19,A,32.9104959,-82.8537819,2005-01-18,
214,1522127,LINDEN - 32,2009,2454849.5,18,1458.0,8,Children,2454849.5,18.0,1617.0,5.0,B,32.56916667,-94.83722222,2009-01-18,2009-01-18
215,1002182,,1992,2448639.5,18,,3,Smoking,,,,0.3,B,35.3317,-81.0717,1992-01-18,
216,1818202,63,2015,2457040.5,18,1348.0,5,Debris Burning,2457040.5,18.0,1548.0,7.0,B,38.91,-95.52,2015-01-18,2015-01-18
217,441580,,2006,2453753.5,18,,5,Debris Burning,,,,0.53,B,33.02391187,-81.82480344,2006-01-18,
218,1528824,15363 BROCK,2009,2454849.5,18,,9,Miscellaneous,,,,1.0,B,33.1095,-97.392561,2009-01-18,
219,617941,,2006,2453753.5,18,,4,Campfire,,,,6.0,B,33.33082998,-94.95888999,2006-01-18,
220,626495,,2006,2453753.5,18,,5,Debris Burning,,,,5.0,B,33.59343998,-101.3603,2006-01-18,
221,624237,,2006,2453753.5,18,,9,Miscellaneous,,,,1.0,B,30.22997998,-96.87572999,2006-01-18,
222,1528891,BARNHILL,2009,2454849.5,18,,3,Smoking,,,,1.0,B,31.50782559,-97.62623851,2009-01-18,
223,1773746,NOR-20140118-002,2014,2456675.5,18,,9,Miscellaneous,2456675.5,18.0,,92.0,C,34.252105,-88.082051,2014-01-18,2014-01-18
224,588853,,2005,2453388.5,18,,5,Debris Burning,,,,0.5,B,33.21832998,-80.00666997,2005-01-18,
225,411332,,2005,2453389.5,19,,9,Miscellaneous,,,,60.0,C,29.25861001,-82.48943999,2005-01-19,
226,1367436,,2009,2454850.5,19,1409.0,5,Debris Burning,,,,15.0,C,35.29912,-91.91156,2009-01-19,
227,1712605,,2007,2454119.5,19,,13,Missing/Undefined,,,,1.0,B,18.100979000000002,-66.405479,2007-01-19,
228,1227434,20022,2003,2452658.5,19,1655.0,7,Arson,2452658.5,19.0,1655.0,80.0,C,35.17159999,-95.03606667,2003-01-19,2003-01-19
229,1868858,,2012,2455945.5,19,,13,Missing/Undefined,,,,0.01,A,20.867532699999998,-156.3398132,2012-01-19,
230,1263203,,2006,2453754.5,19,1749.0,13,Missing/Undefined,2453754.5,19.0,,200.0,D,42.2588936,-90.4257531,2006-01-19,2006-01-19
231,936588,,1997,2450467.5,19,,8,Children,,,,0.2,A,35.955,-87.38,1997-01-19,
232,1690521,GF,2013,2456311.5,19,,9,Miscellaneous,,,,25.0,C,33.553109899999995,-96.56451700000001,2013-01-19,
233,1159868,,2006,2453754.5,19,1723.0,7,Arson,2453754.5,19.0,,8.1,B,30.946496999999997,-88.352422,2006-01-19,2006-01-19
234,640533,,2008,2454484.5,19,,5,Debris Burning,,,,1.0,B,26.30753,-98.15977,2008-01-19,
235,1260738,FY2002-WORTH-026,2002,2452293.5,19,1251.0,9,Miscellaneous,2452293.5,19.0,1251.0,0.82,B,31.4301,-83.9354,2002-01-19,2002-01-19
236,1784718,CHIMNEY,2014,2456676.5,19,,9,Miscellaneous,,,,0.01,A,43.4465,-96.8377,2014-01-19,
237,1249602,FY2001-TURNER-027,2001,2451928.5,19,1325.0,1,Lightning,2451928.5,19.0,1325.0,0.1,A,31.67,-83.6741,2001-01-19,2001-01-19
238,472262,,2006,2453754.5,19,,13,Missing/Undefined,,,,1.0,B,36.79403,-88.00515,2006-01-19,
239,1678530,COUCH,2013,2456312.5,20,1308.0,5,Debris Burning,2456312.5,20.0,1331.0,0.2,A,35.896,-81.60066667,2013-01-20,2013-01-20
240,881226,,1999,2451198.5,20,,5,Debris Burning,,,,0.5,B,32.4919,-81.2628,1999-01-20,
241,1745961,FY2014-WALKER-011,2014,2456677.5,20,2148.0,4,Campfire,2456678.5,21.0,951.0,7.25,B,34.85944444,-85.35916667,2014-01-20,2014-01-21
242,997549,,1992,2448641.5,20,,9,Miscellaneous,,,,30.0,C,36.2917,-76.8717,1992-01-20,
243,1767554,,2014,2456677.5,20,1349.0,7,Arson,2456677.5,20.0,1505.0,1.0,B,33.183823,-80.350952,2014-01-20,2014-01-20
244,1421321,,2009,2454851.5,20,1220.0,13,Missing/Undefined,,,,0.25,A,30.436190000000003,-93.34255,2009-01-20,
245,1767578,MCDOWELL BOTTOM #1,2014,2456677.5,20,1840.0,7,Arson,2456677.5,20.0,2000.0,0.3,B,37.40315837,-81.37630954,2014-01-20,2014-01-20
246,249061,FIRESTORM THREE,2008,2454485.5,20,1400.0,7,Arson,2454485.5,20.0,1700.0,5.1,B,35.2028,-95.7914,2008-01-20,2008-01-20
247,1520438,,2011,2455581.5,20,1735.0,7,Arson,2455581.5,20.0,1750.0,0.1,A,40.57632834,-73.84012142,2011-01-20,2011-01-20
248,901418,,1998,2450833.5,20,,7,Arson,,,,4.0,B,36.1111,-94.5747,1998-01-20,
249,1253929,FY2002-ECHOLS-017,2002,2452294.5,20,1530.0,7,Arson,2452294.5,20.0,1530.0,0.13,A,30.6928,-83.1135,2002-01-20,2002-01-20
250,1815902,5.12E+12,2015,2457042.5,20,1830.0,4,Campfire,2457042.5,20.0,2015.0,5.0,B,33.22908131,-90.10579872,2015-01-20,2015-01-20
251,573491,,2006,2453755.5,20,,5,Debris Burning,,,,1.0,B,34.56207999,-80.06071998,2006-01-20,
252,1672695,,2013,2456312.5,20,1650.0,5,Debris Burning,2456312.5,20.0,1802.0,0.3,B,33.786392,-80.402679,2013-01-20,2013-01-20
253,411721,,2005,2453390.5,20,,5,Debris Burning,,,,1.0,B,28.77722,-81.99554998,2005-01-20,
254,427602,,2004,2453024.5,20,,5,Debris Burning,,,,2.45,B,30.76310052,-84.54792085,2004-01-20,
255,1529083,HWY.281 N.281 1 MILE SOUTH OF 2044,2009,2454851.5,20,,9,Miscellaneous,,,,5.0,B,27.755346000000003,-98.181101,2009-01-20,
256,556939,,2007,2454120.5,20,,7,Arson,,,,0.25,A,39.4456,-74.50573,2007-01-20,
257,657913,,2008,2454485.5,20,,5,Debris Burning,,,,2.0,B,33.31537,-95.02929,2008-01-20,
258,1762975,8160 BUCHANAN LOOP RD,2014,2456677.5,20,,5,Debris Burning,,,,1.0,B,33.365460600000006,-94.1227485,2014-01-20,
259,1767568,MCCALL TOWN #2,2014,2456677.5,20,1621.0,7,Arson,2456677.5,20.0,1640.0,0.1,A,35.80878333,-81.55476666,2014-01-20,2014-01-20
260,1801672,SAWNEY GRAVE,2015,2457042.5,20,1300.0,7,Arson,2457042.5,20.0,1415.0,1.0,B,35.7344,-94.54,2015-01-20,2015-01-20
261,1484354,53 LITTLE TOWER COMMAND,2011,2455581.5,20,1330.0,5,Debris Burning,2455581.5,20.0,1514.0,8.0,B,27.715999999999998,-81.6237,2011-01-20,2011-01-20
262,735437,,1994,2449372.5,20,,13,Missing/Undefined,2449372.5,20.0,,0.1,A,33.65833333,-80.09583333,1994-01-20,1994-01-20
263,602970,,2003,2452659.5,20,,9,Miscellaneous,,,,6.0,B,30.66054997,-93.68110998,2003-01-20,
264,884895,,1999,2451198.5,20,,5,Debris Burning,,,,0.1,A,31.4983,-82.7986,1999-01-20,
265,1818511,FY2015-LOWNDES-023,2015,2457043.5,21,1626.0,5,Debris Burning,2457043.5,21.0,1716.0,0.8,B,30.70786111,-83.24119444,2015-01-21,2015-01-21
266,26812,005 GOOD CATCH,2008,2454486.5,21,1200.0,4,Campfire,2454486.5,21.0,1245.0,1.0,B,31.27055556,-92.64805556,2008-01-21,2008-01-21
267,573494,,2006,2453756.5,21,,7,Arson,,,,6.0,B,33.21666998,-80.29999997,2006-01-21,
268,1745963,FY2014-WHITFIELD-006,2014,2456678.5,21,525.0,4,Campfire,2456678.5,21.0,1130.0,0.01,A,34.78720556,-85.11262222,2014-01-21,2014-01-21
269,969752,,1998,2450834.5,21,,6,Railroad,,,,5.0,B,30.52,-85.33,1998-01-21,
270,1407871,,1996,2450103.5,21,1545.0,7,Arson,2450103.5,21.0,1620.0,0.26,B,31.8064,-81.3916,1996-01-21,1996-01-21
271,1712621,,2007,2454121.5,21,,13,Missing/Undefined,,,,50.0,C,18.036682,-66.254295,2007-01-21,
272,1672782,,2013,2456313.5,21,1946.0,5,Debris Burning,2456315.5,23.0,1553.0,0.5,B,33.921158,-79.92752800000001,2013-01-21,2013-01-23
273,1610170,FY2012-GLYNN-014,2012,2455947.5,21,1505.0,5,Debris Burning,2455947.5,21.0,1622.0,1.8,B,31.30549162,-81.57187233,2012-01-21,2012-01-21
274,1408332,,1997,2450469.5,21,1510.0,5,Debris Burning,2450469.5,21.0,1542.0,0.25,A,34.8243,-84.7611,1997-01-21,1997-01-21
275,836622,,1997,2450469.5,21,,7,Arson,,,,20.0,C,34.4872,-85.5214,1997-01-21,
276,1310362,,2006,2453756.5,21,1441.0,9,Miscellaneous,2453756.5,21.0,1441.0,0.1,A,42.84195599,-73.60450829,2006-01-21,2006-01-21
277,1529173,HWY 35 S AND SHEPHARD RD,2009,2454852.5,21,,5,Debris Burning,,,,10.0,C,29.25729191,-98.71971249,2009-01-21,
278,628791,,2006,2453756.5,21,,3,Smoking,,,,1.0,B,29.82796001,-97.89706001,2006-01-21,
279,896332,,2002,2452295.5,21,,5,Debris Burning,,,,20.0,C,30.7742,-90.6625,2002-01-21,
280,1529165,FM 421,2009,2454852.5,21,,8,Children,,,,0.1,A,30.23771425,-94.21025701,2009-01-21,
281,443262,,2006,2453756.5,21,,7,Arson,,,,0.2,A,31.22049018,-82.64196414,2006-01-21,
282,889271,,1999,2451199.5,21,,9,Miscellaneous,,,,5.0,B,30.8839,-92.6786,1999-01-21,
283,1443268,,2002,2452295.5,21,,5,Debris Burning,,,,0.01,A,43.47318,-89.80622199999999,2002-01-21,
284,1391521,,1997,2450469.5,21,1120.0,5,Debris Burning,2450469.5,21.0,1200.0,1.49,B,30.8817,-84.2346,1997-01-21,1997-01-21
285,747769,,1992,2448643.5,22,,13,Missing/Undefined,2448643.5,22.0,,1.0,B,34.075,-82.00833333,1992-01-22,1992-01-22
286,1712667,,2007,2454122.5,22,,13,Missing/Undefined,,,,10.0,C,18.081961,-66.668053,2007-01-22,
287,1280428,MAYBERRY PRONG RD,2009,2454853.5,22,830.0,7,Arson,2454853.5,22.0,,10.0,C,35.488817,-87.89367,2009-01-22,2009-01-22
288,1279871,ZUBIE,2009,2454853.5,22,1239.0,5,Debris Burning,2454853.5,22.0,1239.0,100.0,D,33.21089,-104.35879,2009-01-22,2009-01-22
289,1700316,,2003,2452661.5,22,,13,Missing/Undefined,,,,2.0,B,18.102457,-66.483154,2003-01-22,
290,1263142,,2006,2453757.5,22,1327.0,13,Missing/Undefined,2453757.5,22.0,,0.1,A,42.167655700000005,-95.5106863,2006-01-22,2006-01-22
291,246596,CEMETERY,1999,2451200.5,22,1000.0,1,Lightning,2451201.5,23.0,1700.0,0.1,A,32.3735,-90.8709,1999-01-22,1999-01-23
292,1162726,,2004,2453026.5,22,1511.0,5,Debris Burning,2453026.5,22.0,1534.0,0.25,A,34.880318,-87.682544,2004-01-22,2004-01-22
293,1549102,STOUFFER,2011,2455583.5,22,,5,Debris Burning,,,,1.0,B,30.730401,-93.635702,2011-01-22,
294,428573,,2004,2453026.5,22,,5,Debris Burning,,,,1.4,B,34.53215632,-83.33573168,2004-01-22,
295,1761806,,2014,2456679.5,22,1440.0,5,Debris Burning,,,,24.5,C,30.25017,-90.2861,2014-01-22,
296,1009784,,1994,2449374.5,22,,7,Arson,,,,5.0,B,35.4417,-78.9083,1994-01-22,
297,1677024,2ND STREET HILL,2013,2456314.5,22,1131.0,9,Miscellaneous,2456314.5,22.0,1148.0,0.2,A,36.16886667,-81.13843333,2013-01-22,2013-01-22
298,959228,,1994,2449374.5,22,,5,Debris Burning,,,,7.0,B,30.9,-85.74,1994-01-22,
299,1506184,MS0    1111-3510122002,2011,2455583.5,22,1336.0,13,Missing/Undefined,,,,2.0,B,32.548277,-88.94546899999999,2011-01-22,
300,1549194,RASMUS,2011,2455583.5,22,,9,Miscellaneous,,,,3.0,B,32.8416022,-100.9243973,2011-01-22,
301,1473746,,2011,2455583.5,22,1104.0,2,Equipment Use,2455583.5,22.0,1407.0,1.5,B,34.471035,-80.60075400000001,2011-01-22,2011-01-22
302,1648068,EDDIE SLOPE,2013,2456314.5,22,1700.0,7,Arson,2456314.5,22.0,1830.0,2.0,B,35.7436,-94.5842,2013-01-22,2013-01-22
303,1830115,,2015,2457044.5,22,,5,Debris Burning,,,,6.0,B,37.31445,-81.91428611,2015-01-22,
304,1549156,399 KEEFE ROAD,2011,2455583.5,22,,5,Debris Burning,,,,8.0,B,28.82688032,-96.88170419,2011-01-22,
305,978471,,1999,2451200.5,22,,2,Equipment Use,,,,5.0,B,29.42,-82.88,1999-01-22,
306,1414034,,1996,2450104.5,22,1045.0,2,Equipment Use,2450104.5,22.0,1120.0,0.11,A,31.0873,-84.2152,1996-01-22,1996-01-22
307,961744,,1992,2448643.5,22,,6,Railroad,,,,2.0,B,28.53,-82.46,1992-01-22,
308,701012,,1994,2449375.5,23,1330.0,5,Debris Burning,2449375.5,23.0,1410.0,1.0,B,31.5893184,-89.74527283,1994-01-23,1994-01-23
309,1411030,,1994,2449375.5,23,1338.0,5,Debris Burning,2449375.5,23.0,1450.0,0.18,A,34.3442,-84.3853,1994-01-23,1994-01-23
310,1429924,,1994,2449375.5,23,1530.0,4,Campfire,,,,0.5,B,33.3456,-85.93441,1994-01-23,
311,421586,,2005,2453393.5,23,,7,Arson,,,,1.73,B,31.16755323,-84.76200368,2005-01-23,
312,1059600,LOCAL,2006,2453758.5,23,1400.0,9,Miscellaneous,2453758.5,23.0,1500.0,0.6,B,36.12388889,-92.23277778,2006-01-23,2006-01-23
313,1662350,UNKNOWN,2013,2456315.5,23,1412.0,9,Miscellaneous,2456315.5,23.0,1442.0,0.1,A,38.8509,-104.8128,2013-01-23,2013-01-23
314,1694113,WILDLAND 383MM,2013,2456315.5,23,,2,Equipment Use,,,,1.0,B,32.568227,-98.22395300000001,2013-01-23,
315,1540617,279,2010,2455219.5,23,,2,Equipment Use,,,,50.0,C,31.46111933,-102.9830055,2010-01-23,
316,966723,,1996,2450105.5,23,,6,Railroad,,,,0.5,B,30.4,-85.08,1996-01-23,
317,897924,,2000,2451566.5,23,,4,Campfire,,,,5.0,B,34.2078,-95.1425,2000-01-23,
318,205470,LIGHT FUEL,1999,2451201.5,23,818.0,9,Miscellaneous,2451201.5,23.0,846.0,0.1,A,33.3717,-112.2474,1999-01-23,1999-01-23
319,1680924,LITTLE ORANGE RIVER (36),2013,2456315.5,23,1420.0,5,Debris Burning,2456315.5,23.0,1525.0,5.0,B,26.6838,-81.7452,2013-01-23,2013-01-23
320,1515444,ARMORY FIRE,2011,2455584.5,23,1255.0,13,Missing/Undefined,2455584.5,23.0,,0.1,A,35.17181667,-79.40993333,2011-01-23,2011-01-23
321,1749164,8.92E+12,2014,2456680.5,23,1545.0,5,Debris Burning,2456680.5,23.0,1733.0,6.0,B,32.73355546,-89.83975552,2014-01-23,2014-01-23
322,960523,,1994,2449376.5,24,,3,Smoking,,,,2.0,B,30.89,-86.4,1994-01-24,
323,665984,,2009,2454855.5,24,,2,Equipment Use,,,,1.5,B,38.66778,-78.90722,2009-01-24,
324,1161985,,2005,2453394.5,24,1451.0,5,Debris Burning,2453394.5,24.0,1530.0,5.0,B,32.113407,-88.10172299999999,2005-01-24,2005-01-24
325,959737,,1997,2450472.5,24,,5,Debris Burning,,,,26.0,C,27.17,-82.44,1997-01-24,
326,422605,,2005,2453394.5,24,,5,Debris Burning,,,,0.93,B,32.35224956,-83.06323909,2005-01-24,
327,735067,,1994,2449376.5,24,,13,Missing/Undefined,2449376.5,24.0,,30.0,C,33.29583333,-79.74166667,1994-01-24,1994-01-24
328,316280,PAPPAS,2006,2453759.5,24,820.0,9,Miscellaneous,2453759.5,24.0,927.0,0.1,A,33.004264,-116.786625,2006-01-24,2006-01-24
329,1430311,,1994,2449376.5,24,1210.0,4,Campfire,,,,0.2,A,32.47104,-86.04358,1994-01-24,
330,1818583,,2015,2457046.5,24,1237.0,5,Debris Burning,2457046.5,24.0,1345.0,4.0,B,34.2245,-95.5905,2015-01-24,2015-01-24
331,407985,,2009,2454855.5,24,,5,Debris Burning,,,,1.0,B,30.42555,-83.78667,2009-01-24,
332,425562,,2005,2453394.5,24,,5,Debris Burning,,,,16.65,C,32.57414738,-81.40805795,2005-01-24,
333,473029,,2005,2453394.5,24,,5,Debris Burning,,,,1.0,B,31.68761116,-92.23631049,2005-01-24,
334,1749249,ALLISON FIRE,2014,2456681.5,24,1545.0,5,Debris Burning,2456681.5,24.0,1830.0,20.0,C,35.588367,-87.68338299999999,2014-01-24,2014-01-24
335,855272,,2001,2451933.5,24,,5,Debris Burning,,,,1.0,B,32.5839,-86.4619,2001-01-24,
336,591285,,2003,2452663.5,24,,7,Arson,,,,0.25,A,44.07494999,-103.2615,2003-01-24,
337,1056422,BOX FIRE,2004,2453028.5,24,,5,Debris Burning,,,,2.0,B,35.6667,-77.9667,2004-01-24,
338,1395351,,1994,2449376.5,24,1430.0,5,Debris Burning,2449376.5,24.0,1630.0,1.0,B,31.7207,-81.493,1994-01-24,1994-01-24
339,1749309,FAU265851,2014,2456682.5,25,1358.0,5,Debris Burning,2456682.5,25.0,1446.0,25.0,C,34.97868,-92.24857,2014-01-25,2014-01-25
340,1275161,MS0    1010-3330125001,2010,2455221.5,25,1442.0,13,Missing/Undefined,,,,1.0,B,31.773203999999996,-89.769949,2010-01-25,
341,692012,,1993,2449012.5,25,1450.0,2,Equipment Use,2449012.5,25.0,1522.0,1.0,B,31.11613145,-89.60793351,1993-01-25,1993-01-25
342,381582,,2006,2453760.5,25,,9,Miscellaneous,,,,37.0,C,36.45000001,-90.89999997,2006-01-25,
343,832766,,2001,2451934.5,25,1319.0,9,Miscellaneous,,,,0.1,A,31.2064,-88.9108,2001-01-25,
344,1016822,,1995,2449742.5,25,,5,Debris Burning,,,,0.2,A,35.8883,-81.0783,1995-01-25,
345,636184,,2007,2454125.5,25,,9,Miscellaneous,,,,1.0,B,27.61562998,-97.23170001,2007-01-25,
346,524688,,2007,2454125.5,25,,13,Missing/Undefined,,,,1.0,B,35.217420000000004,-79.13208,2007-01-25,
347,819826,,2006,2453760.5,25,,5,Debris Burning,,,,3.0,B,31.1919,-89.9239,2006-01-25,
348,932694,,2001,2451934.5,25,,5,Debris Burning,,,,2.0,B,35.0817,-85.5883,2001-01-25,
349,706481,,1996,2450107.5,25,1431.0,9,Miscellaneous,2450107.5,25.0,1540.0,9.0,B,32.9228082,-88.7874566,1996-01-25,1996-01-25
350,1430838,,1994,2449377.5,25,1400.0,4,Campfire,,,,10.0,C,32.18869,-86.71518,1994-01-25,
351,1001844,,1992,2448646.5,25,,9,Miscellaneous,,,,1.0,B,35.2783,-83.145,1992-01-25,
352,1461919,MARTHLA,2011,2455586.5,25,1800.0,7,Arson,2455586.5,25.0,1915.0,1.4,B,35.298,-96.5283,2011-01-25,2011-01-25
353,1421326,,2009,2454856.5,25,2200.0,13,Missing/Undefined,,,,0.25,A,30.54425,-93.51195,2009-01-25,
354,1749313,FY2014-BULLOCH-020,2014,2456682.5,25,1432.0,5,Debris Burning,2456682.5,25.0,1457.0,0.2,A,32.23649167,-81.69815278,2014-01-25,2014-01-25
355,250053,LITTLE JOE,2009,2454856.5,25,115.0,7,Arson,2454856.5,25.0,200.0,13.2,C,36.4744,-96.2742,2009-01-25,2009-01-25
356,982130,,1994,2449377.5,25,,9,Miscellaneous,,,,5.0,B,30.41,-83.12,1994-01-25,
357,1162010,,2005,2453395.5,25,1313.0,5,Debris Burning,2453395.5,25.0,1518.0,7.0,B,32.907694,-86.120049,2005-01-25,2005-01-25
358,1763238,GRASS FIRE 4116 PVT RD 2591,2014,2456683.5,26,,5,Debris Burning,,,,0.5,B,32.371693,-99.526891,2014-01-26,
359,701755,,1994,2449378.5,26,1800.0,7,Arson,2449378.5,26.0,1955.0,5.0,B,31.3188102,-89.52588501,1994-01-26,1994-01-26
360,1786588,AZ-141132,2014,2456683.5,26,1650.0,13,Missing/Undefined,2456683.5,26.0,1720.0,0.1,A,33.4496,-112.32700000000001,2014-01-26,2014-01-26
361,1767768,SUNK,2014,2456683.5,26,1435.0,7,Arson,2456683.5,26.0,1630.0,1.5,B,34.95651666,-79.73208333,2014-01-26,2014-01-26
362,641403,,2008,2454491.5,26,,5,Debris Burning,,,,0.05,A,30.1854,-97.2723,2008-01-26,
363,896328,,2002,2452300.5,26,,5,Debris Burning,,,,1.0,B,30.3711,-90.8456,2002-01-26,
364,1394938,,1996,2450108.5,26,1301.0,5,Debris Burning,2450108.5,26.0,1410.0,1.04,B,32.2349,-81.2254,1996-01-26,1996-01-26
365,1829816,UNKNOWN ,2015,2457048.5,26,,5,Debris Burning,,,,0.25,A,29.079390000000004,-98.695518,2015-01-26,
366,359498,UNIT D-1,1993,2449013.5,26,1600.0,7,Arson,2449013.5,26.0,1700.0,42.0,C,38.45,-76.08333333,1993-01-26,1993-01-26
367,438803,,2006,2453761.5,26,,9,Miscellaneous,,,,0.47,B,32.67918213,-83.31967317,2006-01-26,
368,1231253,,2010,2455222.5,26,,9,Miscellaneous,,,,0.1,A,39.6417,-104.9626,2010-01-26,
369,1154385,,2003,2452665.5,26,1547.0,7,Arson,2452665.5,26.0,1745.0,10.0,C,33.713796,-87.501982,2003-01-26,2003-01-26
370,603268,,2004,2453030.5,26,,5,Debris Burning,,,,2.0,B,32.33333,-94.88332999,2004-01-26,
371,1852952,153052,2015,2457048.5,26,,13,Missing/Undefined,2457048.5,26.0,1800.0,0.1,A,32.1853,-110.8435,2015-01-26,2015-01-26
372,381536,,2006,2453762.5,27,,5,Debris Burning,,,,50.0,C,35.76547998,-92.41490999999999,2006-01-27,
373,1046474,RH,2001,2451936.5,27,,5,Debris Burning,,,,1.1,B,35.6667,-81.4167,2001-01-27,
374,1250113,FY2001-WASHINGTON-047,2001,2451936.5,27,932.0,5,Debris Burning,2451936.5,27.0,932.0,0.08,A,32.8695,-82.6425,2001-01-27,2001-01-27
375,316284,HIGHWAY,2006,2453762.5,27,1454.0,2,Equipment Use,2453762.5,27.0,1500.0,0.1,A,33.501414000000004,-116.79810800000001,2006-01-27,2006-01-27
376,1043246,LONG ROAD,2001,2451936.5,27,,7,Arson,,,,1.0,B,34.6,-78.9333,2001-01-27,
377,888700,,1999,2451205.5,27,,7,Arson,,,,1.0,B,30.5994,-90.4744,1999-01-27,
378,944474,,2002,2452301.5,27,,5,Debris Burning,,,,0.1,A,37.77,-78.255,2002-01-27,
379,1405393,,1996,2450109.5,27,1640.0,9,Miscellaneous,2450109.5,27.0,1730.0,0.35,B,31.6358,-84.0759,1996-01-27,1996-01-27
380,420042,,2003,2452666.5,27,,3,Smoking,,,,0.73,B,31.4512314,-83.98920011,2003-01-27,
381,565803,,2005,2453397.5,27,,13,Missing/Undefined,,,,2.0,B,34.70330002,-95.2435,2005-01-27,
382,653443,,2008,2454492.5,27,,5,Debris Burning,,,,1.0,B,30.73716,-99.57064,2008-01-27,
383,1422960,,2010,2455223.5,27,1250.0,10,Fireworks,,,,0.5,B,30.513009999999998,-93.05071,2010-01-27,
384,628425,,2006,2453762.5,27,,5,Debris Burning,,,,1.0,B,31.26955998,-94.58938998,2006-01-27,
385,888050,,1998,2450840.5,27,,7,Arson,,,,10.0,C,31.2111,-93.4808,1998-01-27,
386,1521353,,2011,2455588.5,27,1902.0,7,Arson,2455588.5,27.0,1951.0,1.0,B,36.8869,-94.40486999999999,2011-01-27,2011-01-27
387,1710030,,2006,2453762.5,27,,13,Missing/Undefined,,,,1.0,B,17.964052,-66.39071700000001,2006-01-27,
388,529348,,2008,2454493.5,28,,13,Missing/Undefined,,,,0.1,A,35.848440000000004,-81.47417,2008-01-28,
389,338409,OTHO,2002,2452302.5,28,1330.0,5,Debris Burning,2452302.5,28.0,1345.0,0.3,B,36.6947,-108.0142,2002-01-28,2002-01-28
390,1152928,,2008,2454493.5,28,1330.0,7,Arson,2454493.5,28.0,1521.0,12.0,C,32.313916,-85.546502,2008-01-28,2008-01-28
391,1710056,,2006,2453763.5,28,,13,Missing/Undefined,,,,1.0,B,18.104882999999997,-66.87293199999999,2006-01-28,
392,1774227,,2014,2456685.5,28,1204.0,9,Miscellaneous,2456685.5,28.0,1436.0,10.0,C,37.60833333,-91.46555556,2014-01-28,2014-01-28
393,874305,,1999,2451206.5,28,,8,Children,,,,0.3,B,34.5158,-84.6969,1999-01-28,
394,1505362,MS0    1111-3330128003,2011,2455589.5,28,1348.0,13,Missing/Undefined,,,,2.0,B,31.589955,-89.91902900000001,2011-01-28,
395,809884,,2004,2453032.5,28,,7,Arson,,,,2.0,B,33.1644,-88.9478,2004-01-28,
396,774760,,1992,2448649.5,28,,13,Missing/Undefined,,,,2.0,B,41.11006939999999,-104.8011017,1992-01-28,
397,1326849,TABORS CREEK ROAD,1993,2449015.5,28,1930.0,7,Arson,2449015.5,28.0,1930.0,0.6,B,38.17944459,-82.60369827,1993-01-28,1993-01-28
398,625653,,2006,2453763.5,28,,5,Debris Burning,,,,20.0,C,31.56264997,-97.95623998,2006-01-28,
399,455642,,2008,2454493.5,28,,5,Debris Burning,,,,2.22,B,32.95621352,-83.86869605,2008-01-28,
400,1838871,,2015,2457050.5,28,1445.0,9,Miscellaneous,2457050.5,28.0,1601.0,0.5,B,33.739052,-80.32128900000001,2015-01-28,2015-01-28
401,1356079,POPE FARM RD,2007,2454128.5,28,1222.0,7,Arson,2454128.5,28.0,1600.0,0.5,B,35.51205,-85.19275,2007-01-28,2007-01-28
402,1506359,MS0    1111-4460128005,2011,2455589.5,28,1420.0,13,Missing/Undefined,,,,2.0,B,31.175368,-89.911868,2011-01-28,
403,1441612,,2005,2453398.5,28,1035.0,9,Miscellaneous,2453398.5,28.0,1102.0,1.0,B,35.22,-86.61,2005-01-28,2005-01-28
404,1808394,8006,2015,2457051.5,29,1317.0,11,Powerline,2457051.5,29.0,1433.0,5.1,B,31.01496667,-93.98281667,2015-01-29,2015-01-29
