,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE
1427510,AJARS ROAD,2010,2455552.5,356,1400,9.0,Miscellaneous,,,,0.2,A,34.91496666,-80.3909
455958,,2008,2454761.5,296,,7.0,Arson,,,,0.01,A,34.84821979,-84.29433648
712842,BIG GREEN MT.,2000,2451747.5,204,,1.0,Lightning,2451747.5,204.0,,0.1,A,44.83166,-122.50868
1830115,,2015,2457044.5,22,,5.0,Debris Burning,,,,6.0,B,37.31445,-81.91428611
641144,,2007,2454391.5,291,,9.0,Miscellaneous,,,,0.5,B,32.37305,-96.69556
1842060,363,2015,2457129.5,107,1611,9.0,Miscellaneous,2457129.5,107.0,1632,0.01,A,37.26,-97.41
305495,GISHNA,2003,2452816.5,177,1643,1.0,Lightning,2452841.5,202.0,1530,50.0,C,65.5873,-151.3387
191537,BEAVER #6,1998,2451023.5,210,1805,7.0,Arson,2451023.5,210.0,1813,0.1,A,41.0999,-123.6845
722555,WENGIERT,1995,2449793.5,76,,13.0,Missing/Undefined,,,,0.25,A,36.05083465,-104.58805847
1257796,FY2002-PIERCE-034,2002,2452333.5,59,1215,7.0,Arson,2452333.5,59.0,1215,0.7,B,31.3267,-82.1773
777135,,1993,2449057.5,70,0940,13.0,Missing/Undefined,2449057.5,70.0,0950,0.1,A,35.74760057,-94.56800086
170674,BOONE,2004,2453205.5,201,1545,1.0,Lightning,2453206.5,202.0,1414,0.01,A,48.56166667,-117.37166667
486901,,2003,2452742.5,103,,7.0,Arson,,,,1.8,B,46.35324004,-94.56751603
1820708,1,2015,2457089.5,67,1111,5.0,Debris Burning,2457089.5,67.0,1346,2.0,B,39.69,-96.13
1396597,,1993,2449191.5,204,1700,1.0,Lightning,2449191.5,204.0,1755,0.91,B,33.1271,-84.1781
1712441,,2007,2454112.5,12,,13.0,Missing/Undefined,,,,1.0,B,17.970539,-66.246414
850473,,2000,2451555.5,12,,5.0,Debris Burning,,,,1.2,B,31.7942,-86.78
533624,,2009,2454901.5,70,,9.0,Miscellaneous,,,,1.0,B,35.78333,-81.73333
1529165,FM 421,2009,2454852.5,21,,8.0,Children,,,,0.1,A,30.23771425,-94.21025701
857434,,2002,2452365.5,91,,5.0,Debris Burning,,,,15.0,C,32.3492,-85.0289
1080513,NICHOLAS                 ,1993,2449330.5,343,,5.0,Debris Burning,,,,20.0,C,36.84388888,-120.155
1430159,,1994,2449428.5,76,0930,5.0,Debris Burning,,,,2.0,B,32.71432,-86.53199
565734,,2005,2453726.5,356,,13.0,Missing/Undefined,,,,0.5,B,34.20067,-95.51866999
39446,MAUD,2009,2455036.5,205,1107,1.0,Lightning,2455124.5,293.0,1235,443.0,E,46.50138889,-114.45805556
747975,,1992,2448709.5,88,,13.0,Missing/Undefined,2448709.5,88.0,1112,0.1,A,34.27083333,-81.49583333
703199,,1993,2449314.5,327,1156,5.0,Debris Burning,2449314.5,327.0,1247,1.0,B,31.68625669,-88.54503861
503202,,1998,2450894.5,81,,2.0,Equipment Use,,,,1.0,B,45.905662,-93.004112
1527720,00_09,2009,2454832.5,1,,2.0,Equipment Use,,,,0.5,B,32.83328236,-95.29768272
798163,,1995,2449838.5,121,1100,6.0,Railroad,2449838.5,121.0,1230,2.0,B,44.69205981,-84.73699694
1731663,RL 327,2014,2456878.5,221,1300,7.0,Arson,2456878.5,221.0,1320,0.1,A,48.0317,-94.9075
461037,,2009,2454902.5,71,,5.0,Debris Burning,,,,2.06,B,32.25722158,-81.97223807
1856131,,2015,2457308.5,286,1530,13.0,Missing/Undefined,2457308.5,286.0,1900,745.8,E,32.356,-92.912
900929,,1997,2450536.5,88,,5.0,Debris Burning,,,,4.0,B,35.9375,-94.8064
1783933,HWY 114,2014,2456720.5,63,,9.0,Miscellaneous,,,,0.1,A,33.0350169,-97.35
218702,SHU LGT 31,1999,2451413.5,235,1500,1.0,Lightning,2451413.5,235.0,1630,0.5,B,40.95655,-121.39943
1490676,FY2011-TURNER-044,2011,2455612.5,51,1219,5.0,Debris Burning,2455612.5,51.0,1246,2.2,B,31.77434693,-83.78450434
868017,,1998,2450814.5,1,,5.0,Debris Burning,,,,1.1,B,34.7386,-84.8439
897589,,2000,2451802.5,259,,4.0,Campfire,,,,6.0,B,35.675,-94.8519
1154693,,2003,2452680.5,41,1600,8.0,Children,2452680.5,41.0,1700,0.2,A,31.033707,-87.657681
1744770,OLD PARSONS LN,2014,2456730.5,73,1300,3.0,Smoking,2456730.5,73.0,1345,2.0,B,35.64125,-88.181567
393278,,2008,2454691.5,226,,13.0,Missing/Undefined,,,,3.0,B,38.58,-107.87
1843569,SER-20150513-001,2015,2457155.5,133,,9.0,Miscellaneous,2457155.5,133.0,,1.5,B,31.234934,-85.511349
305536,HIDDEN LAK,2004,2453156.5,152,1604,4.0,Campfire,2453156.5,152.0,1610,0.1,A,60.4661,-150.2022
97303,PALOMINO,1997,2450595.5,147,1517,1.0,Lightning,2450596.5,148.0,1400,1.5,B,34.39166667,-110.87333333
1664587,,2013,2456424.5,132,,3.0,Smoking,2456424.5,132.0,,20.0,C,47.33099044,-95.07855106
602480,,2003,2452999.5,360,,5.0,Debris Burning,,,,2.0,B,32.11054997,-95.69360998
912603,,1999,2451243.5,65,,5.0,Debris Burning,,,,2.0,B,33.4667,-79.6167
660648,,2004,2453218.5,214,,13.0,Missing/Undefined,,,,1.0,B,37.97426208,-109.35483991
497119,,1994,2449463.5,111,,5.0,Debris Burning,,,,0.5,B,46.885581,-94.460035
48994,,1992,2448749.5,128,1400,1.0,Lightning,2448749.5,128.0,2359,0.5,B,41.37333333,-121.58333333
789076,,1992,2448681.5,60,1320,5.0,Debris Burning,,,,2.0,B,36.87540418,-91.17790478
971906,,1999,2451318.5,140,,6.0,Railroad,,,,0.6,B,30.67,-87.0
1590716,,2012,2456140.5,214,1219,9.0,Miscellaneous,2456140.5,214.0,1253,0.1,A,40.98132,-101.6896
1162842,,2003,2452952.5,313,0427,5.0,Debris Burning,2452952.5,313.0,0500,0.2,A,34.16141,-87.978754
734670,,1994,2449429.5,77,,13.0,Missing/Undefined,2449429.5,77.0,,10.0,C,33.85833333,-78.8875
1257101,FY2002-MITCHELL-087,2002,2452285.5,11,1550,5.0,Debris Burning,2452285.5,11.0,1550,0.13,A,31.3102,-84.1957
177857,,1994,2449442.5,90,1057,9.0,Miscellaneous,2449442.5,90.0,1140,3.4,B,48.8417,-100.0393
898377,,2001,2451946.5,37,,9.0,Miscellaneous,,,,6.0,B,36.4594,-94.8003
1588053,,2012,2456006.5,80,1807,5.0,Debris Burning,2456006.5,80.0,1810,0.5,B,34.700687,-80.339783
979577,,1992,2448728.5,107,,8.0,Children,,,,0.1,A,29.88,-81.355
1755820,MARTIN FIRE,2014,2456759.5,102,1945,5.0,Debris Burning,2456759.5,102.0,2010,0.5,B,41.5419,-76.2367
1132905,LOCAL                    ,2001,2452148.5,239,,9.0,Miscellaneous,,,,2.0,B,33.98305555,-117.49805555
1283759,HIGH  OAK,2009,2455060.5,229,1329,9.0,Miscellaneous,2455060.5,229.0,1329,0.5,B,40.048938,-111.639796
1651570,LAZY LION,2013,2456526.5,234,0040,4.0,Campfire,,,,0.1,A,48.74201609,-116.8103276
1076247,PIMENTEL                 ,2006,2453872.5,137,,2.0,Equipment Use,,,,1.0,B,37.23611111,-120.20694444
1561090,GRASS FIRE,2011,2455812.5,251,,9.0,Miscellaneous,,,,10.0,C,33.639919,-96.951084
818340,,2006,2453985.5,250,,9.0,Miscellaneous,,,,5.0,B,31.4278,-89.1672
1804986,SWEREN,2015,2457176.5,154,,13.0,Missing/Undefined,2457176.5,154.0,,0.1,A,64.874138,-146.905833
910956,,1999,2451219.5,41,,3.0,Smoking,,,,2.0,B,33.9675,-81.4714
922410,,2001,2451951.5,42,,5.0,Debris Burning,,,,4.0,B,34.6681,-80.4681
774944,,1992,2448716.5,95,1215,13.0,Missing/Undefined,2448716.5,95.0,1325,4.0,B,36.45859904,-94.89040382
61713,,1994,2449579.5,227,0945,1.0,Lightning,2449579.5,227.0,2045,1.5,B,48.59333333,-116.12166667
1266829,,2008,2454550.5,85,1400,5.0,Debris Burning,2454550.5,85.0,1400,4.0,B,37.37456,-84.6907
1268398,HICKORY GAP,2009,2455141.5,310,2030,5.0,Debris Burning,2455142.5,311.0,2030,367.0,E,37.28883,-83.33791
1445450,,2000,2451647.5,104,,5.0,Debris Burning,,,,0.6,B,44.328562,-89.054337
1034594,GAME DAY,1999,2451530.5,352,,6.0,Railroad,,,,0.5,B,34.9167,-80.7333
1404058,,1994,2449416.5,64,1100,5.0,Debris Burning,2449416.5,64.0,1215,0.4,B,34.6016,-85.2581
694575,,1995,2449773.5,56,1908,7.0,Arson,2449773.5,56.0,1940,1.0,B,30.45459293,-89.19868391
124718,GROUSE,2000,2451767.5,224,0815,1.0,Lightning,2451767.5,224.0,2000,0.1,A,45.59027778,-116.0025
1209958,,2010,2455289.5,93,,4.0,Campfire,,,,3.0,B,37.13488889,-80.49127778
1862251,,2009,2454908.5,77,,13.0,Missing/Undefined,,,,1.0,B,21.5687599,-158.1092682
1026878,HWY 20 FIRE,1998,2451100.5,287,,5.0,Debris Burning,,,,0.1,A,34.8017,-78.8617
1102010,LYBBERT                  ,1992,2448785.5,164,,2.0,Equipment Use,,,,0.1,A,37.22305555,-121.74111111
912112,,1999,2451239.5,61,,9.0,Miscellaneous,,,,1.6,B,33.5833,-80.3667
862473,,1999,2451488.5,310,,9.0,Miscellaneous,,,,4.0,B,36.2933,-93.0831
1059890,WHITING,2000,2451714.5,171,1504,7.0,Arson,2451714.5,171.0,1830,10.0,C,33.68583333,-117.65166667
289617,MEADOW CRK,2001,2452099.5,190,1420,1.0,Lightning,2452099.5,190.0,1800,0.5,B,43.2952,-109.2157
644156,,2008,2454536.5,71,,2.0,Equipment Use,,,,10.0,C,32.27094,-102.5229
1373409,,2008,2454580.5,115,,7.0,Arson,,,,15.0,C,41.6717648,-72.9492703
739670,,1993,2449239.5,252,,13.0,Missing/Undefined,2449239.5,252.0,,0.3,B,33.85833333,-82.29166667
946059,,1997,2450497.5,49,,5.0,Debris Burning,,,,3.0,B,38.9742,-78.0833
1166904,,1997,2450742.5,294,1452,7.0,Arson,2450742.5,294.0,1624,2.0,B,30.30745806,-89.6137733
1836301,210,2015,2457249.5,227,1930,7.0,Arson,2457249.5,227.0,2205,8.0,B,31.93119391,-89.38690415
1248551,FY2001-SCREVEN-022,2000,2451878.5,335,1711,5.0,Debris Burning,2451878.5,335.0,1711,0.3,B,32.715,-81.626
893188,,2000,2451559.5,16,,9.0,Miscellaneous,,,,3.0,B,31.9503,-92.7644
294795,SWAMP,2001,2451958.5,49,1200,7.0,Arson,2451958.5,49.0,1430,9.1,B,34.8851,-106.7186
894475,,2000,2451828.5,285,,9.0,Miscellaneous,,,,1.0,B,31.325,-93.0242
1227136,10245,2003,2452732.5,93,1500,7.0,Arson,2452732.5,93.0,1500,5.0,B,34.55199998,-95.99066664
1278846,,2006,2453841.5,106,,8.0,Children,,,,1.2,B,42.9406347,-71.5302099
1838405,11,2015,2457032.5,10,1331,9.0,Miscellaneous,2457032.5,10.0,1348,0.01,A,38.61,-94.69
1160639,,2004,2453310.5,306,1308,7.0,Arson,2453310.5,306.0,1705,56.0,C,33.943788,-85.417636
861093,,1999,2451423.5,245,,7.0,Arson,,,,3.0,B,34.1375,-94.4636
529096,,2007,2454409.5,309,,13.0,Missing/Undefined,,,,10.0,C,35.85865,-82.36409
1244610,FY2001-DADE-017,2000,2451848.5,305,1334,6.0,Railroad,2451848.5,305.0,1334,0.24,A,34.9273,-85.4498
710266,,1996,2450225.5,143,1135,7.0,Arson,2450225.5,143.0,1310,10.0,C,31.88147397,-88.90502177
1710263,,2006,2453777.5,42,,13.0,Missing/Undefined,,,,1.0,B,18.351723,-66.963295
1213325,KLAGETOH 1,2010,2455336.5,140,1444,7.0,Arson,2455336.5,140.0,1555,0.1,A,35.56302,-109.41418
1386043,,1993,2449099.5,112,1630,2.0,Equipment Use,2449099.5,112.0,1800,2.67,B,30.8984,-83.0192
9846,BROWN,2006,2453937.5,202,0840,1.0,Lightning,2453937.5,202.0,1210,0.1,A,37.41472222,-119.20194444
1118368,HAPPY 2                  ,2008,2454642.5,177,,9.0,Miscellaneous,,,,1.0,B,40.44388888,-122.42611111
1708498,,2005,2453453.5,83,,13.0,Missing/Undefined,,,,8.0,B,18.374128,-67.075279
1849640,,2015,2457145.5,123,1301,9.0,Miscellaneous,,,,1.5,B,41.794017,-71.064477
195552,POLICE,1998,2451017.5,204,0133,5.0,Debris Burning,2451017.5,204.0,0215,1.0,B,45.6169,-106.667
933897,,2001,2452180.5,271,,7.0,Arson,,,,3.0,B,35.03,-86.3583
1146507,SHADY BROOK,2010,2455434.5,238,,2.0,Equipment Use,2455434.5,238.0,,0.1,A,45.27056,-121.24361
17105,AGNES BAY,2006,2453848.5,113,1720,5.0,Debris Burning,2453848.5,113.0,1740,1.1,B,46.24972222,-91.26222222
918209,,2000,2451598.5,55,,3.0,Smoking,,,,0.2,A,34.0833,-79.5667
703311,,1993,2449314.5,327,1200,5.0,Debris Burning,2449314.5,327.0,1400,3.0,B,34.10229535,-89.61390387
1262638,SEC 7 OF GRANT TWP. FIELD DIRECTLY NE OF CORNERSTO,2010,2455475.5,279,0709,13.0,Missing/Undefined,2455475.5,279.0,,0.1,A,43.4401728,-95.8804623
39988,MDF DG BSFMU 18  C,2009,2455103.5,272,1133,9.0,Miscellaneous,2455104.5,273.0,1300,0.25,A,41.66,-120.77638889
731828,,1994,2449671.5,319,,13.0,Missing/Undefined,2449671.5,319.0,,5.0,B,33.55833333,-79.94166667
1413962,,1996,2450118.5,36,1325,7.0,Arson,2450118.5,36.0,1415,0.11,A,31.2932,-84.6158
1120680,MTN.                     ,1992,2448759.5,138,,9.0,Miscellaneous,,,,0.1,A,40.89194444,-121.64111111
744290,,1992,2448703.5,82,,13.0,Missing/Undefined,2448703.5,82.0,1151,8.0,B,33.84166667,-79.525
916757,,2000,2451585.5,42,,5.0,Debris Burning,,,,0.3,B,33.65,-80.2167
914067,,1999,2451290.5,112,,5.0,Debris Burning,,,,1.0,B,32.7578,-80.7742
1459230,SHUT IN,2011,2455797.5,236,0800,1.0,Lightning,2455797.5,236.0,2000,35.7,C,34.70722222,-94.26083333
1279482,,2005,2453568.5,198,1745,1.0,Lightning,2453568.5,198.0,1745,4.0,B,41.55291367,-100.9574203
893824,,2000,2451849.5,306,,7.0,Arson,,,,2.0,B,32.9092,-91.8597
1696206,WOOD 81 COUNTY,2013,2456453.5,161,,5.0,Debris Burning,,,,4.0,B,29.1092537,-97.4405156
458126,,2009,2454840.5,9,,5.0,Debris Burning,,,,0.25,A,32.03454507,-84.83445055
1600303,SWR-20121020-002,2012,2456220.5,294,,9.0,Miscellaneous,2456220.5,294.0,,2.0,B,31.749138,-88.304422
1636698,KRUEGER ROCK,2013,2456515.5,223,1400,1.0,Lightning,2456516.5,224.0,1800,0.25,A,43.76305556,-122.59694444
37691,SCENIC,2009,2455045.5,214,1000,1.0,Lightning,2455045.5,214.0,1100,0.1,A,40.65,-121.26666667
121603,SAGE CREEK,1999,2451394.5,216,1837,1.0,Lightning,2451395.5,217.0,0900,0.1,A,45.43305556,-114.83888889
914886,,1999,2451404.5,226,,5.0,Debris Burning,,,,0.1,A,33.2019,-80.0025
346727,CALVERT,2009,2455045.5,214,1429,1.0,Lightning,2455048.5,217.0,1100,3.0,B,37.7486,-109.2056
359498,UNIT D-1,1993,2449013.5,26,1600,7.0,Arson,2449013.5,26.0,1700,42.0,C,38.45,-76.08333333
641544,,2008,2454500.5,35,,5.0,Debris Burning,,,,45.0,C,32.46367,-96.45143
953981,,1994,2449459.5,107,,1.0,Lightning,,,,1.0,B,26.62,-81.62
1591287,BICK ROAD,2012,2456009.5,83,1934,5.0,Debris Burning,2456009.5,83.0,1956,0.5,B,40.432,-75.75
219806,BIG DUCK,1993,2449134.5,147,1520,1.0,Lightning,2449134.5,147.0,2359,0.1,A,39.9666,-108.5007
1323818,TETER LAKE ROAD,1994,2449670.5,318,2110,7.0,Arson,2449670.5,318.0,2110,0.2,A,39.10731712,-79.9200902
1068649,PG&E #20                 ,1998,2451031.5,218,,2.0,Equipment Use,,,,0.2,A,36.76,-121.40805555
174407,,1994,2449441.5,89,1311,7.0,Arson,2449441.5,89.0,1555,12.0,C,34.2001,-94.8169
389678,,2005,2453732.5,362,,7.0,Arson,,,,1.0,B,33.90497998,-92.62471
327180,SOL,2004,2453210.5,206,0700,1.0,Lightning,2453210.5,206.0,1235,0.1,A,37.3086,-107.7259
191761,RIVER RD15,1999,2451455.5,277,0145,7.0,Arson,2451455.5,277.0,0216,1.0,B,41.0665,-123.6845
1687693,,2013,2456616.5,324,1200,5.0,Debris Burning,2456616.5,324.0,1310,4.0,B,33.03965804,-89.7091195
20477,ASHTON #4,2007,2454314.5,214,0030,7.0,Arson,2454314.5,214.0,1330,0.1,A,44.18833333,-111.44388889
388741,UMPIRE,2005,2453615.5,245,,7.0,Arson,,,,105.0,D,34.25488002,-94.09073
1870548,OLD HIGHWAY 80   BOULE 15,2015,2457266.5,244,0912,9.0,Miscellaneous,,,,0.25,A,32.667927,-116.286531
1083901,DELTA                    ,2004,2453228.5,224,,2.0,Equipment Use,,,,4.0,B,38.19888888,-120.97305555
726885,,1996,2450196.5,114,,13.0,Missing/Undefined,2450196.5,114.0,,3.0,B,34.37083333,-79.8125
1475207,10319,2011,2455763.5,202,1410,7.0,Arson,2455763.5,202.0,1410,44.0,C,34.26499999,-94.88833332
161062,TRAILHEAD,2003,2452773.5,134,1049,9.0,Miscellaneous,2452773.5,134.0,1430,0.5,B,34.54972222,-112.52583333
1468942,RACEHORSE FLAT,2011,2455799.5,238,1030,1.0,Lightning,2455799.5,238.0,1114,0.1,A,43.8025,-117.6514
597961,,2008,2454759.5,294,,5.0,Debris Burning,,,,1.0,B,35.69502,-85.30897
1316336,SHADY GLEN RD,2000,2451663.5,120,2101,7.0,Arson,2451663.5,120.0,2101,0.3,B,40.47197245,-80.57602542
724447,HINDI,1998,2450886.5,73,,13.0,Missing/Undefined,,,,1.0,B,34.47083282,-105.39138793
959562,,1996,2450132.5,50,,5.0,Debris Burning,,,,3.0,B,29.95,-82.57
1837978,,2015,2457168.5,146,,8.0,Children,2457168.5,146.0,,0.1,A,41.1938,-74.0348
129435,ERIN,2000,2451743.5,200,1245,1.0,Lightning,2451744.5,201.0,1800,2.0,B,34.00111111,-108.99972222
845416,,1999,2451542.5,364,,5.0,Debris Burning,,,,1.0,B,31.8842,-86.4392
1687306,BAPTIST ROAD,2013,2456389.5,97,,5.0,Debris Burning,2456389.5,97.0,1140,3.0,B,37.72134018,-83.51555634
516574,,2006,2453799.5,64,,7.0,Arson,,,,0.1,A,34.39933,-77.92816001
163839,LOST,2003,2452873.5,234,1510,1.0,Lightning,2452874.5,235.0,1000,0.1,A,36.06722222,-118.18333333
640347,,2007,2454465.5,365,,9.0,Miscellaneous,,,,1.0,B,29.15827,-99.16872
450358,,2007,2454416.5,316,,7.0,Arson,,,,0.85,B,31.50012283,-81.3984329
267540,10-PLEX,2005,2453554.5,184,1514,10.0,Fireworks,2453554.5,184.0,1714,0.1,A,43.2342,-100.8664
1834484,FY2015-CARROLL-018,2015,2457109.5,87,1927,7.0,Arson,2457109.5,87.0,2100,15.2,C,33.65280833,-85.24975278
1177186,70,2010,2455287.5,91,1100,3.0,Smoking,2455287.5,91.0,1300,1.0,B,34.7711111,-76.8647222
689800,,2004,2453106.5,102,,13.0,Missing/Undefined,2453106.5,102.0,,0.5,B,43.08352778,-70.67452778
261036,63S.BALE,2003,2452878.5,239,1530,9.0,Miscellaneous,2452878.5,239.0,1610,0.1,A,44.7147,-101.7479
798274,,1995,2450003.5,286,1500,2.0,Equipment Use,2450008.5,291.0,1000,23.4,C,44.66360892,-85.3433293
1606957,,2012,2456147.5,221,1835,1.0,Lightning,2456147.5,221.0,2030,1.0,B,35.2871,-93.77218
661842,,2006,2453805.5,70,,3.0,Smoking,,,,1.4,B,36.90899999,-78.65465998
1050806,WATKINS,2002,2452291.5,17,,5.0,Debris Burning,,,,0.5,B,36.1,-80.5667
681766,,1993,2449329.5,342,,13.0,Missing/Undefined,,,,0.2,A,39.93556,-105.19354
435625,,2006,2453824.5,89,,5.0,Debris Burning,,,,5.66,B,31.21352936,-83.37609851
648276,,2008,2454651.5,186,,9.0,Miscellaneous,,,,0.25,A,31.19027,-97.92516
1847995,NER-20151017-001,2015,2457312.5,290,,9.0,Miscellaneous,2457312.5,290.0,,3.0,B,33.74546,-86.752683
438472,,2006,2453874.5,139,,7.0,Arson,,,,0.45,B,32.64009906,-83.69593676
323715,7 MILE,2006,2453942.5,207,1534,1.0,Lightning,2453942.5,207.0,1943,0.1,A,40.7358,-108.2717
564536,,2004,2453072.5,68,,7.0,Arson,,,,5.0,B,36.69660001,-94.66764998
173566,MAEWEST,1999,2451221.5,43,1400,7.0,Arson,2451221.5,43.0,1600,20.0,C,36.4334,-96.1669
1549156,399 KEEFE ROAD,2011,2455583.5,22,,5.0,Debris Burning,,,,8.0,B,28.82688032,-96.88170419
1776674,,2014,2456811.5,154,1638,9.0,Miscellaneous,,,,0.1,A,40.7442,-73.6494
141099,SPOOKY FIRE,2001,2452213.5,304,1945,7.0,Arson,2452213.5,304.0,2250,47.0,C,36.92388889,-91.30111111
230916,GRANITE,1994,2449503.5,151,1600,1.0,Lightning,2449504.5,152.0,0900,20.0,C,32.9501,-107.2506
899282,,2001,2452146.5,237,,4.0,Campfire,,,,4.0,B,34.2925,-95.6764
1033704,LITHIA,1999,2451254.5,76,,5.0,Debris Burning,,,,0.4,B,36.085,-81.1617
728393,,1996,2450116.5,34,,13.0,Missing/Undefined,2450116.5,34.0,,0.2,A,33.60833333,-80.92083333
1484640,WF-64-STEWART RD.,2011,2455615.5,54,1218,2.0,Equipment Use,2455615.5,54.0,1310,3.5,B,28.9877,-81.2511
651797,,2008,2454469.5,4,,5.0,Debris Burning,,,,2.0,B,33.33625,-94.36553
1326576,ROCK,1993,2449028.5,41,1424,5.0,Debris Burning,2449028.5,41.0,1424,0.5,B,37.35749906,-81.24390838
1878059,ORANGE IC / WHITE 2,2009,2454939.5,108,1652,13.0,Missing/Undefined,,,,0.5,B,37.789142,-120.747316
852745,,2000,2451616.5,73,,5.0,Debris Burning,,,,20.0,C,30.4942,-88.285
165543,BUCKBOARD,2004,2453201.5,197,1359,1.0,Lightning,2453201.5,197.0,1830,0.1,A,37.87583333,-109.40472222
1282812,NINETY THREE,2010,2455468.5,272,1245,5.0,Debris Burning,2455468.5,272.0,1245,5.0,B,36.4892,-88.8432
1347952,,2002,2452377.5,103,2106,3.0,Smoking,2452377.5,103.0,2106,0.44,B,42.82974447,-73.95481015
670909,,2007,2454293.5,193,,4.0,Campfire,,,,0.25,A,44.18099,-90.76783
1296535,,2008,2454565.5,100,1243,1.0,Lightning,2454565.5,100.0,1243,1.2,B,42.75075303,-73.67132994
61588,,1994,2449568.5,216,1200,1.0,Lightning,2449569.5,217.0,1000,0.3,B,47.17,-115.95833333
803626,,2000,2451640.5,97,,5.0,Debris Burning,,,,10.0,C,37.4181,-85.9258
613134,,1999,2451223.5,45,,7.0,Arson,,,,50.0,C,30.21458,-94.92291
147839,ROCK CREEK,2002,2452519.5,245,1214,1.0,Lightning,2452520.5,246.0,1400,0.1,A,46.73944444,-115.37861111
659003,,2006,2453961.5,226,,13.0,Missing/Undefined,,,,0.25,A,38.12384914,-112.571588
1649138,UPPER WS MEADOWS,2013,2456514.5,222,1756,1.0,Lightning,2456514.5,222.0,2301,0.1,A,44.9806,-121.6992
379646,,1996,2450237.5,155,,5.0,Debris Burning,,,,3.0,B,64.68387,-148.9809
286026,GOOD LUCK,2007,2454183.5,83,1808,5.0,Debris Burning,2454183.5,83.0,1857,0.1,A,45.0861,-107.4348
383877,,2007,2454182.5,82,,5.0,Debris Burning,,,,8.0,B,35.3266,-92.9237
1572859,SECRET,2012,2456227.5,301,1437,2.0,Equipment Use,2456227.5,301.0,1643,0.1,A,40.6786,-120.2878
613601,,1999,2451221.5,43,,7.0,Arson,,,,4.0,B,32.28227,-94.3969
613599,,1999,2451446.5,268,,1.0,Lightning,,,,2.0,B,32.22292,-95.03958
409138,,2009,2454867.5,36,,5.0,Debris Burning,,,,0.1,A,26.67222,-81.12
1261755,FY2003-MACON-004,2002,2452513.5,239,1620,9.0,Miscellaneous,2452513.5,239.0,1620,0.02,A,32.33590865,-84.12620389
1675813,HORIZON LANE FIRE,2013,2456408.5,116,1744,8.0,Children,2456408.5,116.0,1830,0.5,B,34.73505,-77.51058333
313861,UNNAMED FIRE 1950,2007,2454437.5,337,0010,7.0,Arson,2454437.5,337.0,0514,1.0,B,38.242414,-120.548839
1484624,(HI) WATER PLANT  (200),2011,2455617.5,56,1215,9.0,Miscellaneous,2455617.5,56.0,1246,0.1,A,27.2682,-81.4018
523254,,2007,2454183.5,83,,13.0,Missing/Undefined,,,,0.1,A,35.62348,-81.46502
1569356,GOOSE PASTURE 2,2012,2456207.5,281,1315,4.0,Campfire,2456207.5,281.0,1330,0.1,A,43.94944444,-124.13361111
1799921,PRONG,2015,2457238.5,216,1830,1.0,Lightning,2457238.5,216.0,1930,18.8,C,45.1136,-106.0111
465214,,2002,2452469.5,195,,13.0,Missing/Undefined,,,,0.1,A,44.335482,-116.059611
37046,SANDY,2009,2455048.5,217,1217,1.0,Lightning,2455049.5,218.0,2000,0.25,A,45.54805556,-115.55555556
628118,,2006,2453762.5,27,,5.0,Debris Burning,,,,100.0,D,33.48808998,-95.08697
208241,EARL,1997,2450686.5,238,1328,1.0,Lightning,2450687.5,239.0,0900,0.2,A,33.4151,-109.919
1355970,PHIL WATKINS,2007,2454330.5,230,1344,5.0,Debris Burning,2454330.5,230.0,,2.0,B,35.690717,-88.5355
724039,WILEY,1997,2450557.5,109,,13.0,Missing/Undefined,,,,3.0,B,33.51916503,-103.33055877
192266,DEMING,1996,2450391.5,309,1220,5.0,Debris Burning,2450391.5,309.0,1300,0.1,A,33.1417,-116.7592
309211,ENGLEBRIGHT,2000,2451690.5,147,2028,2.0,Equipment Use,2451690.5,147.0,2145,1.0,B,39.230081,-121.268939
1578566,RANGER MT,2012,2456003.5,77,1200,7.0,Arson,2456004.5,78.0,2300,987.0,E,35.7328,-94.5389
336119,OAK SPRINGS,2007,2454283.5,183,0704,9.0,Miscellaneous,2454283.5,183.0,0850,0.1,A,37.603,-114.65719
1206777,,2010,2455485.5,289,,7.0,Arson,,,,0.9,B,33.81946076,-85.26809067
1042109,RIDGENEST JUNK FIRE,2001,2452034.5,125,,9.0,Miscellaneous,,,,0.5,B,35.3,-80.3333
1282138,BLACK OAK RIDGE RD,2010,2455295.5,99,1103,4.0,Campfire,2455295.5,99.0,1700,1.0,B,35.441467,-85.0382
936018,,1997,2450695.5,247,,5.0,Debris Burning,,,,3.0,B,36.5417,-84.1667
588872,,2005,2453413.5,43,,5.0,Debris Burning,,,,2.0,B,33.12167001,-80.23943998
161227,CARCASS CREEK,2003,2452790.5,151,1230,1.0,Lightning,2452790.5,151.0,1600,0.1,A,38.19861111,-111.35333333
1850532,HIGHCREST,2015,2457253.5,231,,9.0,Miscellaneous,,,,0.1,A,32.6647237,-96.83351149
1789469,SOUTH FORK,2015,2457297.5,275,1400,1.0,Lightning,2457300.5,278.0,1515,0.1,A,44.84416667,-107.97055556
